page,verse_number,verse,title,variety,variety_glottocode,language,language_glottocode,lang_iso639.3,var_lang_rel
125,31,"Son père la ya det : Mon fils, por vo vo z'ête todzor À avoé mey é ye n'ai rin qué ne sey voutro ;","Id. en patois de Saint-Maurice, canton du Vallais",Arpitan,fran1260,Arpitan,fran1260,frp,match
125,32,"Mais è faliey fère fèta parce que voutrom frère ` qu’ èteyve mor e resuscitò, qu’ èteyve perdu retrovò.","Id. en patois de Saint-Maurice, canton du Vallais",Arpitan,fran1260,Arpitan,fran1260,frp,match
126,11,On omou l’avei dou valè.,Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,12,"Le plie dzouvenou dei d’où l'a dzo a son Sègno ! baliide mè mon drei dau bin, que mè pau pèrveni. Le pére l’a partadzi le bin.",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,13,"Stice vitou l'a a to ramasså san que l'ètei schon, dato liin frou dau paï, yô la to dispèrsâ in fasan la",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,14,"Quan la zu to galufrâ, l'è vegnei ona granta . famena dan ci païs, èli n'a vei fraisa mé.",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,15,L'é don zelâ s'acovantâ intzi on retzâ d'alinto que l'a invouyi intzi sè grandzi po gardâ lé puô.,Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,16,"Inque l'arei voliú avei son soú dei pliemirè que lè cayon medzivon, må nion ne l'én baliîvè ran.",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,17,"L'è adan que l'a sondzi intre li a san que l'avei zu ... yu. Co dè garson, s'ète de, intzi mon sègno, que l’on lau soû dè pan ; è mè ye creivou cé dè fan",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,18,"Ne lei sobreri pâ non plie ; yé vu me rintornâ lavi, no, ye deri a mon pére : Sègno ! yé pètzi contre le ; bon Diü è contre vo.",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,19,"Ne su pagni mertan mé, que vo mè diéssè infan, mètè mè pire avu voutrè garson ! '",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,20,"D'abó ye s'è lèvâ, l'è zelà re contre l'ottô ; Pètei adi bi liin que son pére là dzo yu, è l'à recognu. L'an d'è zu lei yè corei à son rincontro, lei ya sautà au coû ê pu l’a imbransi.",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,21,"Le valè d’abô lei ya de, queman l’avei sondzi : Sè! yé pètzi contre le bon Diü é contre ne su pà mé mertan que ve mê diessè voutron valè.",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,22,"Mâ in plièsse de l'acutâ tanquiau bè; le bon Sègno, l'a criâ dè dzan, è lau ya de : Cordè queri ona zaqua nauva, è beta la lei, prandè dei tzausson è dei solâ po sè Pi, è ona baga po son dei.",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,23,"Nè lambinàdè pâ, à pu du yinque allâde a l'ètrablio, le vi grå, è putè liadè lo ; câ l'è vuè quë voliin medzi, è fére bouna",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,24,"Po san que sti valè l’ètei mô è l'è revegnei in via, Têtei pèrdu, è l'è retrova ; queminciron adan a lau trètà",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,25,"L'èton adi daveron, quan l'ôtrou dèi valè revin dei tzan. Quan l'è pri dè l'ottô, l’intan dei menètrei, e que tzantâvon.",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,26,Ye dèmandè frou yon dei garson è lei de: Qu'è to ci tapadzo ?,Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,27,"L'è voutron frârè qu'è revégnâ ; à voutron sègno l'a `. fâ a tiâ le vi grå pe l'amo que l'è revegnâ in bouna,",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,28,San l'ingrindza bin tan que ne voliàve pà pi au peiliou. Son sègno vin frou au prortsou po cüdi le ravesà è le fére intrå dè bounè.,Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,29,"Stice adan ley a repondu : Vuetidè portano, ya tan dè-s-an que vo sérvo sin avei manquà a yon de voutrè-s-ôdre ; è vo, vo néi pa zu le cau dè mè pire (seulement) on yàdzou (une fois) on tschevri pò mè renovalà avu mè-s-èmi.",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,30,"È l'ótróu qu'a to bâfrâ avu dei trinnayè wà pa plietou rèpri, que vo lei fådè a tià le mèliau de noutrè vi.. ....",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,31,"Le bon sègno lei di adan : Acuta, fe, té t'i adi avu mè, to san que l'è mion, l'è tion.",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
126,32,"Mà ne faliei-te pà sè renovalà è sè redzoi, apri que ton fràrè qu'ètei mô l'è ressuscità, qu’ètei pèrdu, è l'è",Id. en patois broyard (pays de Broie),Arpitan,fran1260,Arpitan,fran1260,frp,match
128,11,Enn home avie do bouebes.,"Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,12,Le pieu tsgeuvène dé do préya son pére de gli bail- į lie son drait de bai qu’él poyieve prétendre de s’en’,"Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,13,Et él se retira de ver gli et alla dai on pays ivoé el depessa tot son bai en véquéçant avoé dés fennés debeutschées.,"Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,14,"Enne grosse famine survegna, él en feut bai altaqua qu’él ne poyieve pieu résista.","Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,15,Él se metla servisé d'on dés habitants de cetit pays que l'envia dei enn hóto de campagne por gli voirda … lès pors.,"Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,16,"Sa misére ire se grosse qu'él sohaitavo à la passion de metsgie de cen que lés pors metsgievan, ma nion ne gli en baillive.","Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,17,"À la fai èl rentra à gli même, él déza dai enn émayement de s'en' état : Hé combai d'ovries de mon père qu'an di pan pru dai sén’ hôto et me qui mouere de fam!","Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,18,Et dai cetit movement terribye él quitta l’endrait ivoé él ire se miserabye por alla trova son pére.,"Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,19,"Et gli confessa la faute qu'él aive fait, el qmand él ire encoré ba gliai.","Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,20,"Soun père l'entreveya et él feut totschié de compassion, él corra à gli, le rembrassa sai qu'él isse vergogne de le requegnotre por son bouebe et él étofave por la qu'él aive de le posseda le ressentiment de l'entsqu’él gli aive fait en se séparant de gli.","Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,21,"Le tsgeuvène home setive adonc pieu vivement que le maux quel aive fait a quittant on se bon père, gli déja avoé enne prevonde doleur : Iai pétschie, pére, contre le ciel et contre vos, i ne sie pieu digne d'etre apalla vouete boueb.","Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,22,"Ma ceti pére tscharitabye voeillant y contraire le l rétabli dai la condition de boueb, dont él se requegno cieve indigne, quemanda à ses garçons de gli aporta ses premiers haillons et sés vielles ornements.","Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,23,Él ordonna après qu’on tivouàt le vé gras et féton repas avoé tant de retsjouissance.,"Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,28,Que son boueb le pieu vielle s’en fatscha.,"Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,29,en fé des reprieges.,"Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,30,Ma son pére gli ravisa.,"Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
128,32,Qu'él ire bai tsjuste qu'él mentrisse de la tsoye puis que son boueb qu’ire mort ire ressuscita.,"Id. en patois de la montagne de Diesse, canton de Berne.",Franc-Comtois,fran1270,French,stan1290,fra,same_macro_language
130,11,Mes elle digué : Un home tenia dos fills :,Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,12,"Yl mes petit digué à son pare : Pare, dounaumela part quem toca de vostres bens. Y ell los reparti los bens. .",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,13,"Y al cap de pochs dias, juntaut le fill menor totla que era seu, s'en anà lluny à un pais estramy, y alli dis- p sipà tots sos bens vivint dissolutament.",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,14,"Y quant ho hagué gastat, vingué una gran fam en ``. aquella terra, y comensà à patir",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,15,"Llavors sen anà, y s'arrimà à un dels ciutadans « d'aquella terra, qui l’envià à sa granja à guardar porchs.",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,16,"Y desitjava umplir son ventre de las triaduras de quels porchs menjavan, y ningù las hi",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,17,"Emperò tornant en si, digué: I quants jornalers en casa de mon pare ienen lo pa de sobras, y jo aqui westich morint de fam !",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,18,"M'alsaré, y aniré à mon pare, y li diré : Pare, peccat contral cel y contra vos.",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,19,Ja no so digne de ser anomenat fill vostre : tractaume com à uri de vostres jornalers ;,Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,20,"Y alsantse sen vingué à son pare. Y quant estava . encara lluny, lo vegé son pare, y se compadesqué : y rent à ell se li tirà all coll, yl besà.",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,21,Y lo li digué: Pare he pecat contral cel y contra de vos ; ja no so digne de ser apellidat fill vostre.,Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,22,"Mes lo pare digué à sos criats : Partau aqui la roba mes bona, y vestiulo, y posauli un annell en son dit, y calsat en sos peus :",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,23,"Y portau la vadell engreixat, y mataulo, y menjam et celebrem un convit ;",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,24,"Perqué aquest fill meu era mort, y ha ressuscitat; s'havia perdut, y ha estat trobat. Y comensaren à menjar alegrement.",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,25,"Y son fill major estava en la camp ; y quant vingué y s'acercà à la casa, oygué la mùsica y la dansa..",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,26,"Y cridant à un dels criats, li preguntà : Que era . allò",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,27,"Y aquest li digué-: Ton germà ha vingut, y tou parcha fet matar la vadell gras, perqué l'ha recobrat salut.",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,28,"Llavors ell s'irrità, y no volia entrar ; emperò son pare comensà à pregarlo.",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,29,"Y ell respongué à son pare, dihentli : Vens aqui tants anys ha que jous servesch sens haberos desobehit en res delo quem haveu manat, y may m'haveu donat un cabrit pera ménjar alegrement ab mos amichs.",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,30,"Y quant ha arribat aqueix fill teu, que ha gastat tota sa ab donas de mala vida, haveu fet matar per ell la vadell gras.",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,31,"Llavors lo pare li digué : Fill, tu sempre estas abmi, y tots mos bens sou tens.",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
130,32,"Mes rahd era que fissenc un convit, y nos alegrassem puix ton germà era mort, y ha ressuscitat ; s'havià perdut, y ha estat trobat. l (Lo sant Evangeli de Jesus-Christ segons sant Lluch, capitol XV.)",Id. en langue catalane,Catalan,stan1289,Catalan,stan1289,cat,match
131,11,"On ommo avai dous valets,","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,12,"Dont le derrai deja a son paire : Mon paire, mé la fonda dé bin que me dai venir. Dinse il ló partadja bins.","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,13,"Et pou dé dzers aprai, quand le dzouveno valet a sau tôt amassa, il s’en alla défro en on payes eloigni, et inke il medja son bin en viven avallé prodigalita.","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,14,"Aprai que lia sou to dispensa, onna granta survegna en s'ai pays inque et il kemincia à sé trova den la poureta.","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,15,"Adan il s'en alla et servecha ion dis'habiten de ci pays inke, que l'envouia sur sé bins por vouerda pouers.","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,16,"Et il desiderave dé se rassasia di gouaffes quelé pouers medzivant, mà gnon ne lai en baillive.","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,17,"Il revegna portant en li mimo et deja : vouero dé dzens que l'ai ia y saléros de mon paire que lian de pan abondemmen, et me mouairo dé fam !","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,18,"Il mé lévri, et mén andri vers mon paire et lai deri : Mon paire, lié pétzi contre le bon dieu et devan te.","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,19,Et il ne su pas digno qu’on mé nommai ton valé; fa-mé kemen à ion dé tés auvrai !,"Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,20,"Dinse dan il se leva et vegna vers son paire et kemen liir oncora on bon tro, son paire le ve et fe mô, et corecha, s'acouilla contre son cou et le béja.","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,21,"Mâ le vale l'ai deja : Mon paire, lié pétzi le. bon dieu et dévant ne su pas digno qu’on m'appelai ton valé.","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,22,"Mâ le paire deja à sé’ servetaux : Apporta mé la plie balla roba et l'en reveti, et bailli lai onna bagua ou dai a disolàsi pis.","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,23,"Et amena vai gras et le tia, medzen el bouna tzira.","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,24,Parceque mon valé que vaitinque ire moua et il lié retorna en vie ; il ire perdu mà il lié retrova. keminciran à fére bouna tzira.,"Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,25,Ma son valé aina ire y tzamps et kemetz il revagnai et que li approtzive de la maison il entendia la musiqua et le danses.,"Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,26,El il cria on di servetaux et l'ai demanda scen que cire.,"Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,27,Slice l'ai deja : ton frare é venu et ton paire a tiale vai gras parce que l’a recauvra en bouna santé.,"Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,28,Mà il s'é bouta en colére et ne vouilla pas entra ; son paire portant sailla et le préive d'entra.,"Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,29,"Mâ il repondia et deja a son paire vaitze, il l'ai a . tant d'annaes que té serveço et il ne djetmé transgressa ton kemendémen et te ne m'as djetmé bailli on tzevri por tzira avoue mé amis.","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,30,"Mâ quand ton valé que vaitinque que lia medzi tô sọ bin avoue de faines débordaïes, e venu, te l'ai as tiale gras.","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
131,31,"Et le paire l'ai deja : Mon enfent t'ai to dauton me et to cen. que lié é à té. Mà il faillai fére bouna tzira et se radzoir parce ton frare que vaitinque ire moua et il lié retorna en vie, l'iire perdu et il sé retrova.","Id. en patois de Montreux, canton de Vaud",Arpitan,fran1260,Arpitan,fran1260,frp,match
133,11,On omo avai dou garçons.,Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,12,Le pé djouànne dezai à son pâre : Bailli mé cen que me revegni de voutron bein ; é le pâre leu fesé le parde son bein.,Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,13,"Kaque zeur apré, le pé djouànna ramassa to çan k’al avai, poué moda dien on pay bein luian, yô y dissipa to Son bein avouai dé",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,14,"Poué kan al to canfara, y reigné ouna grossa Á famena dian le pay, é liui n'avai pé ran.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,15,"De sourte qu'y se bouta au service chi on ôme du pay, che le fé moda dian sa campagne, pe garda lou pouer.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,16,"Al are bein volu mezi lou caroze qu’on baillive e -power, mâ nion ne liui en baillive.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,17,"A la fin y-se bouta a pinsa é se desive à liui même : Guére y a t-ai de valels à gaze chi mon pâre k'on mé de k’i n’en ont faute ? é mé, de vez créva de fan !",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,18,"De man vai moda ; d'irai trova mou pâre é de liui. derai : Mou pàre, d'é fé faute contre le bon Dieu contre vô.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,19,"De ne sai plié digne qu'on m'apelle voutron fassi avouai me, to queman vo fassi avouai yon de vou- Ï tron valets.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,20,"Y moda don, é vegné vé son pâre, che le vesai vegni de liun, se bouta à pliora, li corri dessu, pouai le",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,21,"E son fi liui desé : Pàre, d'é fé faute contre le bon Dieu é contre vo. De ne sé plié digne qu'on m'appelle voutron fi.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,22,"Pouai son pâre desive à son valets : Apporta la plié balla roba é bouta la liui, bouta liui ouna bagua ù dai, pouai bailli liui dé cholars. É :",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,23,"Ameina icé le vé gra é tua lo , mezein é fazin bombance.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,24,"Vaicia mon fi k'étai mour, al é ressuscita, al étai. perdu, al é retrova. Y se boutaron don à se rejui.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,25,"Ma le pé grand de fi, k'etai pé lou chan, pouai kan y fu vè la maison, al entendi qu’on santàve é qu’on dansive.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,26,"Al appella tô de suite on de sou vàlets, é lui desai k’etai ki avai.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,27,"Voutron frare é revegniu, lui desirunt-y, é voutron pàre, qui l'a vů revegni an bouna santa, al a fe thua le vé gra.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,28,Y sé bouta en colère é ne volai pas entra ; son pâre vint de feur pé l’an pria.,Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,29,"Ma y desé à son pâre : Y a ben dez ans que dé vos serve san zamai avai contrevegniu à voutres oudzes, é vo ne m'y point baillie de cabrit pé me rejuï avouai mous amis.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,30,"Ma voutron fi, k'a mezia son bein avouai dé coquines, n'a pas pe tou arriva ché vos i fai thua le vé gra pé liui.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
133,31,"Mon fi, dezai lè pàre, vos êtes tozzo avouai me, é to san que d’é é à vo. . . Ma y fallai bein fare ounna faita é seréjuï, pé voutron frare che vaiquia ; al étai mour al é ressuscita, al étai pardu al é retrova.",Id. en langage genevois,Arpitan,fran1260,Arpitan,fran1260,frp,match
135,11,Un hommë avie dous ènfans.,Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,12,"Dount lou pu jouvë dise à soun pèrë : Douna më la part dou ben quë dëou më rèvenir, ët lou pèrè lour fasë partàgi dë soun bèn.",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,13,"Paou de jours après, lou pu jouvë d'aquëous dous “ ayènt amassa tout ce qu'avié, sën anë vouyagear dins un pais fouere esluegna, ountè dissipë tout soun bèn èxcès, ët ën desbaoutches.",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,14,"Après qu’aguë tout dëspënsa, arribë une grande faminè ën aqueou païs d'aqui, ët coumèncè d'éstré dins",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,15,Après s'èn anë ët së méttè ou sarvici d'un das habitans dou pais quë lou mandè à sa mèigeoun das champs par li gardar lous pourceous.,Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,16,Et souliëtave dë rèmplir soun vèntrë de las escorces que lous pourcèous mangeavoun ; maï degun n'in dounave.,Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,17,"Enfin, ëstèn rëvëngu en eou mëmë, disë : Quan l'y de sarvitours à gagi dins la mëigeoun de moun pèrë an dë pan en aboundance, ët ieou mouerou ëichi de fam.",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,18,"Faou quë d'aquestou pas m'ën anë troubar moun (le bas-peuple dit : païrë) ët quë ly disè : Moun pèrë, ai pëcha couentrè lou ciel ët couentrë vous.",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,19,Et sieou plus d’estrë appèla voustë ënfan ; trata me coume l'un das servitours que sount à voustès. gagis.,Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,20,"Parlë dounc ët s'en vèngué troubar soun pèrë lorsqu’èrë encare bèn luenc, soun père l'appercevè ët n’en fouguë touchà de coumpassioun ët courrient à éou. se `` gittë à soun couel ët lou bëigë.",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,21,"El soun ënfan li disë Moun pèrë, ai pecha lou ciel ët couentrë vous, ët sieou plus dignë destrë appèla voustë ënfan.",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,22,Alors lou pèrë disè a sous servitours : Appourta proumptamèn la pu belle raoube ët l’ên vestissè ët mëtté li un anneou ou dëu ët dë souliers à sous pès.,Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,23,Amëna un veou gras ët tua lou: fasên bouene :. chiere ; ët rèjouissèn se.,Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,24,"Parce que moun ënfàn que vëichi ere mouert ët es ressuscita, ere pardu ët es retrouba ; coumèncèroun . dounc dë faïre grande chiere.",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,25,"Pourtant, soun ènfan ëiné, qué èrë as champs, revenguë ët lorsquë fougue prochie dela meigeoun, ëntendë . lou souen das instrumens et lou brut d'aqueous que dan- -savoun.",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,26,"Appëlë dounc un das sarvitours, ët li dëmandë cequ'ère aco.",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,27,"Lou sarvitour li respoundè : Es que vouste frèrë rèvengu, ët voustë pèrè a tua un veou gras, parcë què l'a recoubra en bouene",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,28,"Ce què l’ëyènt facha pa intrar, maï lou . ëstèn sourti par lou pregar ;",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,29,"Acqueou d'ëichi prënguë la paraoule et li disë : qui dieja tant d'ans quë vous servou ët vous ai dësoubëi en rén de cè què m'avés coumanda, pourtant m'avés jamais douna un chabro par me divertir mous amis.",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,30,"Mai tant léou què voustè autrë ènfan, què a mangea soun bèn ëmë dè frèmes pardues, ès rëvëngu. tua par. ëou lou veou gras.",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,31,"Lou pèrë li disë : Moun ènfan, vous sia toujours èmë ët tout ce qu'ai ës à vous.",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
135,32,"Mai fallie bèn faïre un fëstin et nous rëjouir, parce quë voustë frèrë que vëichi ere mouert ët ës rëssuscita, re pardu ët és rétrouba.",Id. en patois du canton de Seyne (Basses-Alpes),Vivaro-Alpine Occitan,viva1235,Occitan,occi1239,oci,dialect
137,11,Un hom havaiva duos filgs.,"Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,12,Et il juven d'els dschet al bap : Bap ! dom' la part della facolted ch'im po tucher. Et el dividet ad els le facolted.,"Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
